Production,Purchased,FeedIn,Consumption,SelfConsumption,Dates,Date,Time
0.0,401.0,0.0,401.0,0.0,2021-12-12 21:00:00,2021-12-12,21
0.0,346.0,0.0,346.0,0.0,2021-12-12 22:00:00,2021-12-12,22
0.0,371.0,0.0,371.0,0.0,2021-12-12 23:00:00,2021-12-12,23
0.0,340.0,0.0,340.0,0.0,2021-12-13 00:00:00,2021-12-13,0
0.0,248.0,0.0,248.0,0.0,2021-12-13 01:00:00,2021-12-13,1
0.0,248.0,0.0,248.0,0.0,2021-12-13 02:00:00,2021-12-13,2
0.0,232.0,0.0,232.0,0.0,2021-12-13 03:00:00,2021-12-13,3
0.0,222.0,0.0,222.0,0.0,2021-12-13 04:00:00,2021-12-13,4
0.0,222.0,0.0,222.0,0.0,2021-12-13 05:00:00,2021-12-13,5
0.0,336.0,0.0,336.0,0.0,2021-12-13 06:00:00,2021-12-13,6
0.0,434.0,0.0,434.0,0.0,2021-12-13 07:00:00,2021-12-13,7
24.0,442.0,0.0,466.0,24.0,2021-12-13 08:00:00,2021-12-13,8
208.0,168.0,2.0,374.0,206.0,2021-12-13 09:00:00,2021-12-13,9
410.0,20.0,93.0,337.0,317.0,2021-12-13 10:00:00,2021-12-13,10
527.0,18.0,197.0,348.0,330.0,2021-12-13 11:00:00,2021-12-13,11
777.0,0.0,445.0,332.0,332.0,2021-12-13 12:00:00,2021-12-13,12
642.0,599.0,224.0,1017.0,418.0,2021-12-13 13:00:00,2021-12-13,13
346.0,105.0,154.0,297.0,192.0,2021-12-13 14:00:00,2021-12-13,14
53.0,309.0,0.0,362.0,53.0,2021-12-13 15:00:00,2021-12-13,15
0.0,416.0,0.0,416.0,0.0,2021-12-13 16:00:00,2021-12-13,16
0.0,406.0,0.0,406.0,0.0,2021-12-13 17:00:00,2021-12-13,17
0.0,444.0,0.0,444.0,0.0,2021-12-13 18:00:00,2021-12-13,18
0.0,525.0,0.0,525.0,0.0,2021-12-13 19:00:00,2021-12-13,19
0.0,479.0,0.0,479.0,0.0,2021-12-13 20:00:00,2021-12-13,20
0.0,397.0,0.0,397.0,0.0,2021-12-13 21:00:00,2021-12-13,21
0.0,465.0,0.0,465.0,0.0,2021-12-13 22:00:00,2021-12-13,22
0.0,525.0,0.0,525.0,0.0,2021-12-13 23:00:00,2021-12-13,23
0.0,243.0,0.0,243.0,0.0,2021-12-14 00:00:00,2021-12-14,0
0.0,236.0,0.0,236.0,0.0,2021-12-14 01:00:00,2021-12-14,1
0.0,237.0,0.0,237.0,0.0,2021-12-14 02:00:00,2021-12-14,2
0.0,231.0,0.0,231.0,0.0,2021-12-14 03:00:00,2021-12-14,3
0.0,213.0,0.0,213.0,0.0,2021-12-14 04:00:00,2021-12-14,4
0.0,271.0,0.0,271.0,0.0,2021-12-14 05:00:00,2021-12-14,5
0.0,264.0,0.0,264.0,0.0,2021-12-14 06:00:00,2021-12-14,6
0.0,652.0,0.0,652.0,0.0,2021-12-14 07:00:00,2021-12-14,7
12.0,437.0,0.0,449.0,12.0,2021-12-14 08:00:00,2021-12-14,8
124.0,233.0,1.0,356.0,123.0,2021-12-14 09:00:00,2021-12-14,9
379.0,11.0,112.0,278.0,267.0,2021-12-14 10:00:00,2021-12-14,10
384.0,16.0,108.0,292.0,276.0,2021-12-14 11:00:00,2021-12-14,11
598.0,0.0,317.0,281.0,281.0,2021-12-14 12:00:00,2021-12-14,12
318.0,1195.0,25.0,1488.0,293.0,2021-12-14 13:00:00,2021-12-14,13
126.0,387.0,0.0,513.0,126.0,2021-12-14 14:00:00,2021-12-14,14
19.0,659.0,0.0,678.0,19.0,2021-12-14 15:00:00,2021-12-14,15
0.0,976.0,0.0,976.0,0.0,2021-12-14 16:00:00,2021-12-14,16
0.0,812.0,0.0,812.0,0.0,2021-12-14 17:00:00,2021-12-14,17
0.0,633.0,0.0,633.0,0.0,2021-12-14 18:00:00,2021-12-14,18
0.0,319.0,0.0,319.0,0.0,2021-12-14 19:00:00,2021-12-14,19
0.0,233.0,0.0,233.0,0.0,2021-12-14 20:00:00,2021-12-14,20
0.0,270.0,0.0,270.0,0.0,2021-12-14 21:00:00,2021-12-14,21
0.0,357.0,0.0,357.0,0.0,2021-12-14 22:00:00,2021-12-14,22
0.0,326.0,0.0,326.0,0.0,2021-12-14 23:00:00,2021-12-14,23
0.0,293.0,0.0,293.0,0.0,2021-12-15 00:00:00,2021-12-15,0
0.0,224.0,0.0,224.0,0.0,2021-12-15 01:00:00,2021-12-15,1
0.0,224.0,0.0,224.0,0.0,2021-12-15 02:00:00,2021-12-15,2
0.0,230.0,0.0,230.0,0.0,2021-12-15 03:00:00,2021-12-15,3
0.0,226.0,0.0,226.0,0.0,2021-12-15 04:00:00,2021-12-15,4
0.0,248.0,0.0,248.0,0.0,2021-12-15 05:00:00,2021-12-15,5
0.0,324.0,0.0,324.0,0.0,2021-12-15 06:00:00,2021-12-15,6
0.0,523.0,0.0,523.0,0.0,2021-12-15 07:00:00,2021-12-15,7
0.0,449.0,0.0,449.0,0.0,2021-12-15 08:00:00,2021-12-15,8
56.0,318.0,0.0,374.0,56.0,2021-12-15 09:00:00,2021-12-15,9
206.0,192.0,0.0,398.0,206.0,2021-12-15 10:00:00,2021-12-15,10
248.0,148.0,0.0,396.0,248.0,2021-12-15 11:00:00,2021-12-15,11
296.0,38.0,11.0,323.0,285.0,2021-12-15 12:00:00,2021-12-15,12
242.0,814.0,0.0,1056.0,242.0,2021-12-15 13:00:00,2021-12-15,13
140.0,183.0,0.0,323.0,140.0,2021-12-15 14:00:00,2021-12-15,14
0.0,378.0,0.0,378.0,0.0,2021-12-15 15:00:00,2021-12-15,15
0.0,447.0,0.0,447.0,0.0,2021-12-15 16:00:00,2021-12-15,16
0.0,387.0,0.0,387.0,0.0,2021-12-15 17:00:00,2021-12-15,17
0.0,375.0,0.0,375.0,0.0,2021-12-15 18:00:00,2021-12-15,18
0.0,335.0,0.0,335.0,0.0,2021-12-15 19:00:00,2021-12-15,19
0.0,328.0,0.0,328.0,0.0,2021-12-15 20:00:00,2021-12-15,20
0.0,363.0,0.0,363.0,0.0,2021-12-15 21:00:00,2021-12-15,21
0.0,324.0,0.0,324.0,0.0,2021-12-15 22:00:00,2021-12-15,22
0.0,384.0,0.0,384.0,0.0,2021-12-15 23:00:00,2021-12-15,23
0.0,302.0,0.0,302.0,0.0,2021-12-16 00:00:00,2021-12-16,0
0.0,237.0,0.0,237.0,0.0,2021-12-16 01:00:00,2021-12-16,1
0.0,244.0,0.0,244.0,0.0,2021-12-16 02:00:00,2021-12-16,2
0.0,236.0,0.0,236.0,0.0,2021-12-16 03:00:00,2021-12-16,3
0.0,211.0,0.0,211.0,0.0,2021-12-16 04:00:00,2021-12-16,4
0.0,275.0,0.0,275.0,0.0,2021-12-16 05:00:00,2021-12-16,5
0.0,246.0,0.0,246.0,0.0,2021-12-16 06:00:00,2021-12-16,6
0.0,530.0,0.0,530.0,0.0,2021-12-16 07:00:00,2021-12-16,7
0.0,444.0,0.0,444.0,0.0,2021-12-16 08:00:00,2021-12-16,8
82.0,339.0,0.0,421.0,82.0,2021-12-16 09:00:00,2021-12-16,9
220.0,206.0,0.0,426.0,220.0,2021-12-16 10:00:00,2021-12-16,10
265.0,136.0,2.0,399.0,263.0,2021-12-16 11:00:00,2021-12-16,11
255.0,94.0,1.0,348.0,254.0,2021-12-16 12:00:00,2021-12-16,12
600.0,148.0,171.0,577.0,429.0,2021-12-16 13:00:00,2021-12-16,13
383.0,4.0,106.0,281.0,277.0,2021-12-16 14:00:00,2021-12-16,14
202.0,323.0,4.0,521.0,198.0,2021-12-16 15:00:00,2021-12-16,15
9.0,911.0,0.0,920.0,9.0,2021-12-16 16:00:00,2021-12-16,16
0.0,1056.0,0.0,1056.0,0.0,2021-12-16 17:00:00,2021-12-16,17
0.0,504.0,0.0,504.0,0.0,2021-12-16 18:00:00,2021-12-16,18
0.0,495.0,0.0,495.0,0.0,2021-12-16 19:00:00,2021-12-16,19
0.0,509.0,0.0,509.0,0.0,2021-12-16 20:00:00,2021-12-16,20
0.0,593.0,0.0,593.0,0.0,2021-12-16 21:00:00,2021-12-16,21
0.0,502.0,0.0,502.0,0.0,2021-12-16 22:00:00,2021-12-16,22
0.0,402.0,0.0,402.0,0.0,2021-12-16 23:00:00,2021-12-16,23
0.0,296.0,0.0,296.0,0.0,2021-12-17 00:00:00,2021-12-17,0
0.0,240.0,0.0,240.0,0.0,2021-12-17 01:00:00,2021-12-17,1
0.0,231.0,0.0,231.0,0.0,2021-12-17 02:00:00,2021-12-17,2
0.0,240.0,0.0,240.0,0.0,2021-12-17 03:00:00,2021-12-17,3
0.0,234.0,0.0,234.0,0.0,2021-12-17 04:00:00,2021-12-17,4
0.0,234.0,0.0,234.0,0.0,2021-12-17 05:00:00,2021-12-17,5
0.0,232.0,0.0,232.0,0.0,2021-12-17 06:00:00,2021-12-17,6
0.0,283.0,0.0,283.0,0.0,2021-12-17 07:00:00,2021-12-17,7
258.0,270.0,106.0,422.0,152.0,2021-12-17 08:00:00,2021-12-17,8
1746.0,0.0,1421.0,325.0,325.0,2021-12-17 09:00:00,2021-12-17,9
3147.0,5.0,2579.0,573.0,568.0,2021-12-17 10:00:00,2021-12-17,10
3990.0,0.0,2920.0,1070.0,1070.0,2021-12-17 11:00:00,2021-12-17,11
4126.0,0.0,3552.0,574.0,574.0,2021-12-17 12:00:00,2021-12-17,12
2759.0,0.0,2454.0,305.0,305.0,2021-12-17 13:00:00,2021-12-17,13
860.0,4.0,588.0,276.0,272.0,2021-12-17 14:00:00,2021-12-17,14
99.0,958.0,0.0,1057.0,99.0,2021-12-17 15:00:00,2021-12-17,15
0.0,375.0,0.0,375.0,0.0,2021-12-17 16:00:00,2021-12-17,16
0.0,313.0,0.0,313.0,0.0,2021-12-17 17:00:00,2021-12-17,17
0.0,373.0,0.0,373.0,0.0,2021-12-17 18:00:00,2021-12-17,18
0.0,355.0,0.0,355.0,0.0,2021-12-17 19:00:00,2021-12-17,19
0.0,354.0,0.0,354.0,0.0,2021-12-17 20:00:00,2021-12-17,20
0.0,397.0,0.0,397.0,0.0,2021-12-17 21:00:00,2021-12-17,21
0.0,501.0,0.0,501.0,0.0,2021-12-17 22:00:00,2021-12-17,22
0.0,371.0,0.0,371.0,0.0,2021-12-17 23:00:00,2021-12-17,23
0.0,342.0,0.0,342.0,0.0,2021-12-18 00:00:00,2021-12-18,0
0.0,230.0,0.0,230.0,0.0,2021-12-18 01:00:00,2021-12-18,1
0.0,221.0,0.0,221.0,0.0,2021-12-18 02:00:00,2021-12-18,2
0.0,229.0,0.0,229.0,0.0,2021-12-18 03:00:00,2021-12-18,3
0.0,226.0,0.0,226.0,0.0,2021-12-18 04:00:00,2021-12-18,4
0.0,1448.0,0.0,1448.0,0.0,2021-12-18 05:00:00,2021-12-18,5
0.0,305.0,0.0,305.0,0.0,2021-12-18 06:00:00,2021-12-18,6
0.0,288.0,0.0,288.0,0.0,2021-12-18 07:00:00,2021-12-18,7
0.0,232.0,0.0,232.0,0.0,2021-12-18 08:00:00,2021-12-18,8
85.0,212.0,1.0,296.0,84.0,2021-12-18 09:00:00,2021-12-18,9
264.0,125.0,33.0,356.0,231.0,2021-12-18 10:00:00,2021-12-18,10
400.0,2.0,164.0,238.0,236.0,2021-12-18 11:00:00,2021-12-18,11
362.0,2.0,160.0,204.0,202.0,2021-12-18 12:00:00,2021-12-18,12
258.0,314.0,40.0,532.0,218.0,2021-12-18 13:00:00,2021-12-18,13
146.0,1315.0,0.0,1461.0,146.0,2021-12-18 14:00:00,2021-12-18,14
22.0,390.0,0.0,412.0,22.0,2021-12-18 15:00:00,2021-12-18,15
0.0,515.0,0.0,515.0,0.0,2021-12-18 16:00:00,2021-12-18,16
0.0,516.0,0.0,516.0,0.0,2021-12-18 17:00:00,2021-12-18,17
0.0,444.0,0.0,444.0,0.0,2021-12-18 18:00:00,2021-12-18,18
0.0,399.0,0.0,399.0,0.0,2021-12-18 19:00:00,2021-12-18,19
0.0,466.0,0.0,466.0,0.0,2021-12-18 20:00:00,2021-12-18,20
0.0,353.0,0.0,353.0,0.0,2021-12-18 21:00:00,2021-12-18,21
0.0,332.0,0.0,332.0,0.0,2021-12-18 22:00:00,2021-12-18,22
0.0,325.0,0.0,325.0,0.0,2021-12-18 23:00:00,2021-12-18,23
0.0,314.0,0.0,314.0,0.0,2021-12-19 00:00:00,2021-12-19,0
0.0,300.0,0.0,300.0,0.0,2021-12-19 01:00:00,2021-12-19,1
0.0,253.0,0.0,253.0,0.0,2021-12-19 02:00:00,2021-12-19,2
0.0,248.0,0.0,248.0,0.0,2021-12-19 03:00:00,2021-12-19,3
0.0,210.0,0.0,210.0,0.0,2021-12-19 04:00:00,2021-12-19,4
0.0,232.0,0.0,232.0,0.0,2021-12-19 05:00:00,2021-12-19,5
0.0,266.0,0.0,266.0,0.0,2021-12-19 06:00:00,2021-12-19,6
0.0,238.0,0.0,238.0,0.0,2021-12-19 07:00:00,2021-12-19,7
0.0,235.0,0.0,235.0,0.0,2021-12-19 08:00:00,2021-12-19,8
47.0,289.0,0.0,336.0,47.0,2021-12-19 09:00:00,2021-12-19,9
182.0,90.0,4.0,268.0,178.0,2021-12-19 10:00:00,2021-12-19,10
196.0,75.0,10.0,261.0,186.0,2021-12-19 11:00:00,2021-12-19,11
129.0,296.0,0.0,425.0,129.0,2021-12-19 12:00:00,2021-12-19,12
108.0,655.0,0.0,763.0,108.0,2021-12-19 13:00:00,2021-12-19,13
72.0,452.0,0.0,524.0,72.0,2021-12-19 14:00:00,2021-12-19,14
14.0,656.0,0.0,670.0,14.0,2021-12-19 15:00:00,2021-12-19,15
0.0,637.0,0.0,637.0,0.0,2021-12-19 16:00:00,2021-12-19,16
0.0,462.0,0.0,462.0,0.0,2021-12-19 17:00:00,2021-12-19,17
0.0,309.0,0.0,309.0,0.0,2021-12-19 18:00:00,2021-12-19,18
0.0,333.0,0.0,333.0,0.0,2021-12-19 19:00:00,2021-12-19,19
0.0,928.0,0.0,928.0,0.0,2021-12-19 20:00:00,2021-12-19,20
0.0,799.0,0.0,799.0,0.0,2021-12-19 21:00:00,2021-12-19,21
0.0,362.0,0.0,362.0,0.0,2021-12-19 22:00:00,2021-12-19,22
0.0,346.0,0.0,346.0,0.0,2021-12-19 23:00:00,2021-12-19,23
0.0,251.0,0.0,251.0,0.0,2021-12-20 00:00:00,2021-12-20,0
0.0,225.0,0.0,225.0,0.0,2021-12-20 01:00:00,2021-12-20,1
0.0,218.0,0.0,218.0,0.0,2021-12-20 02:00:00,2021-12-20,2
0.0,251.0,0.0,251.0,0.0,2021-12-20 03:00:00,2021-12-20,3
0.0,271.0,0.0,271.0,0.0,2021-12-20 04:00:00,2021-12-20,4
0.0,227.0,0.0,227.0,0.0,2021-12-20 05:00:00,2021-12-20,5
0.0,296.0,0.0,296.0,0.0,2021-12-20 06:00:00,2021-12-20,6
0.0,443.0,0.0,443.0,0.0,2021-12-20 07:00:00,2021-12-20,7
6.0,467.0,0.0,473.0,6.0,2021-12-20 08:00:00,2021-12-20,8
161.0,718.0,0.0,879.0,161.0,2021-12-20 09:00:00,2021-12-20,9
397.0,664.0,23.0,1038.0,374.0,2021-12-20 10:00:00,2021-12-20,10
695.0,3.0,341.0,357.0,354.0,2021-12-20 11:00:00,2021-12-20,11
2627.0,0.0,2166.0,461.0,461.0,2021-12-20 12:00:00,2021-12-20,12
3970.0,0.0,2682.0,1288.0,1288.0,2021-12-20 13:00:00,2021-12-20,13
3116.0,0.0,2787.0,329.0,329.0,2021-12-20 14:00:00,2021-12-20,14
893.0,7.0,628.0,272.0,265.0,2021-12-20 15:00:00,2021-12-20,15
13.0,360.0,0.0,373.0,13.0,2021-12-20 16:00:00,2021-12-20,16
0.0,371.0,0.0,371.0,0.0,2021-12-20 17:00:00,2021-12-20,17
0.0,425.0,0.0,425.0,0.0,2021-12-20 18:00:00,2021-12-20,18
0.0,394.0,0.0,394.0,0.0,2021-12-20 19:00:00,2021-12-20,19
0.0,497.0,0.0,497.0,0.0,2021-12-20 20:00:00,2021-12-20,20
0.0,339.0,0.0,339.0,0.0,2021-12-20 21:00:00,2021-12-20,21
0.0,344.0,0.0,344.0,0.0,2021-12-20 22:00:00,2021-12-20,22
0.0,313.0,0.0,313.0,0.0,2021-12-20 23:00:00,2021-12-20,23
0.0,335.0,0.0,335.0,0.0,2021-12-21 00:00:00,2021-12-21,0
0.0,211.0,0.0,211.0,0.0,2021-12-21 01:00:00,2021-12-21,1
0.0,252.0,0.0,252.0,0.0,2021-12-21 02:00:00,2021-12-21,2
0.0,261.0,0.0,261.0,0.0,2021-12-21 03:00:00,2021-12-21,3
0.0,208.0,0.0,208.0,0.0,2021-12-21 04:00:00,2021-12-21,4
0.0,226.0,0.0,226.0,0.0,2021-12-21 05:00:00,2021-12-21,5
0.0,280.0,0.0,280.0,0.0,2021-12-21 06:00:00,2021-12-21,6
0.0,364.0,0.0,364.0,0.0,2021-12-21 07:00:00,2021-12-21,7
200.0,227.0,85.0,342.0,115.0,2021-12-21 08:00:00,2021-12-21,8
1666.0,24.0,1290.0,400.0,376.0,2021-12-21 09:00:00,2021-12-21,9
3237.0,0.0,2849.0,388.0,388.0,2021-12-21 10:00:00,2021-12-21,10
4309.0,0.0,3920.0,389.0,389.0,2021-12-21 11:00:00,2021-12-21,11
4760.0,0.0,4367.0,393.0,393.0,2021-12-21 12:00:00,2021-12-21,12
4191.0,9.0,3095.0,1105.0,1096.0,2021-12-21 13:00:00,2021-12-21,13
3077.0,0.0,2715.0,362.0,362.0,2021-12-21 14:00:00,2021-12-21,14
957.0,22.0,695.0,284.0,262.0,2021-12-21 15:00:00,2021-12-21,15
22.0,319.0,0.0,341.0,22.0,2021-12-21 16:00:00,2021-12-21,16
0.0,571.0,0.0,571.0,0.0,2021-12-21 17:00:00,2021-12-21,17
0.0,423.0,0.0,423.0,0.0,2021-12-21 18:00:00,2021-12-21,18
0.0,380.0,0.0,380.0,0.0,2021-12-21 19:00:00,2021-12-21,19
0.0,359.0,0.0,359.0,0.0,2021-12-21 20:00:00,2021-12-21,20
0.0,408.0,0.0,408.0,0.0,2021-12-21 21:00:00,2021-12-21,21
0.0,455.0,0.0,455.0,0.0,2021-12-21 22:00:00,2021-12-21,22
0.0,463.0,0.0,463.0,0.0,2021-12-21 23:00:00,2021-12-21,23
0.0,230.0,0.0,230.0,0.0,2021-12-22 00:00:00,2021-12-22,0
0.0,241.0,0.0,241.0,0.0,2021-12-22 01:00:00,2021-12-22,1
0.0,248.0,0.0,248.0,0.0,2021-12-22 02:00:00,2021-12-22,2
0.0,270.0,0.0,270.0,0.0,2021-12-22 03:00:00,2021-12-22,3
0.0,238.0,0.0,238.0,0.0,2021-12-22 04:00:00,2021-12-22,4
0.0,227.0,0.0,227.0,0.0,2021-12-22 05:00:00,2021-12-22,5
0.0,342.0,0.0,342.0,0.0,2021-12-22 06:00:00,2021-12-22,6
0.0,485.0,0.0,485.0,0.0,2021-12-22 07:00:00,2021-12-22,7
171.0,387.0,23.0,535.0,148.0,2021-12-22 08:00:00,2021-12-22,8
1498.0,0.0,1029.0,469.0,469.0,2021-12-22 09:00:00,2021-12-22,9
3091.0,0.0,2546.0,545.0,545.0,2021-12-22 10:00:00,2021-12-22,10
4192.0,0.0,3796.0,396.0,396.0,2021-12-22 11:00:00,2021-12-22,11
4336.0,0.0,3945.0,391.0,391.0,2021-12-22 12:00:00,2021-12-22,12
3935.0,30.0,3233.0,732.0,702.0,2021-12-22 13:00:00,2021-12-22,13
2459.0,0.0,2115.0,344.0,344.0,2021-12-22 14:00:00,2021-12-22,14
778.0,39.0,428.0,389.0,350.0,2021-12-22 15:00:00,2021-12-22,15
60.0,328.0,0.0,388.0,60.0,2021-12-22 16:00:00,2021-12-22,16
0.0,518.0,0.0,518.0,0.0,2021-12-22 17:00:00,2021-12-22,17
0.0,466.0,0.0,466.0,0.0,2021-12-22 18:00:00,2021-12-22,18
0.0,405.0,0.0,405.0,0.0,2021-12-22 19:00:00,2021-12-22,19
0.0,399.0,0.0,399.0,0.0,2021-12-22 20:00:00,2021-12-22,20
0.0,375.0,0.0,375.0,0.0,2021-12-22 21:00:00,2021-12-22,21
0.0,413.0,0.0,413.0,0.0,2021-12-22 22:00:00,2021-12-22,22
0.0,442.0,0.0,442.0,0.0,2021-12-22 23:00:00,2021-12-22,23
0.0,285.0,0.0,285.0,0.0,2021-12-23 00:00:00,2021-12-23,0
0.0,279.0,0.0,279.0,0.0,2021-12-23 01:00:00,2021-12-23,1
0.0,242.0,0.0,242.0,0.0,2021-12-23 02:00:00,2021-12-23,2
0.0,306.0,0.0,306.0,0.0,2021-12-23 03:00:00,2021-12-23,3
0.0,226.0,0.0,226.0,0.0,2021-12-23 04:00:00,2021-12-23,4
0.0,242.0,0.0,242.0,0.0,2021-12-23 05:00:00,2021-12-23,5
0.0,363.0,0.0,363.0,0.0,2021-12-23 06:00:00,2021-12-23,6
0.0,442.0,0.0,442.0,0.0,2021-12-23 07:00:00,2021-12-23,7
31.0,424.0,0.0,455.0,31.0,2021-12-23 08:00:00,2021-12-23,8
527.0,11.0,190.0,348.0,337.0,2021-12-23 09:00:00,2021-12-23,9
532.0,18.0,202.0,348.0,330.0,2021-12-23 10:00:00,2021-12-23,10
645.0,0.0,297.0,348.0,348.0,2021-12-23 11:00:00,2021-12-23,11
786.0,198.0,417.0,567.0,369.0,2021-12-23 12:00:00,2021-12-23,12
547.0,366.0,156.0,757.0,391.0,2021-12-23 13:00:00,2021-12-23,13
179.0,68.0,12.0,235.0,167.0,2021-12-23 14:00:00,2021-12-23,14
10.0,418.0,0.0,428.0,10.0,2021-12-23 15:00:00,2021-12-23,15
0.0,664.0,0.0,664.0,0.0,2021-12-23 16:00:00,2021-12-23,16
0.0,533.0,0.0,533.0,0.0,2021-12-23 17:00:00,2021-12-23,17
0.0,491.0,0.0,491.0,0.0,2021-12-23 18:00:00,2021-12-23,18
0.0,547.0,0.0,547.0,0.0,2021-12-23 19:00:00,2021-12-23,19
0.0,727.0,0.0,727.0,0.0,2021-12-23 20:00:00,2021-12-23,20
0.0,469.0,0.0,469.0,0.0,2021-12-23 21:00:00,2021-12-23,21
0.0,388.0,0.0,388.0,0.0,2021-12-23 22:00:00,2021-12-23,22
0.0,345.0,0.0,345.0,0.0,2021-12-23 23:00:00,2021-12-23,23
0.0,292.0,0.0,292.0,0.0,2021-12-24 00:00:00,2021-12-24,0
0.0,257.0,0.0,257.0,0.0,2021-12-24 01:00:00,2021-12-24,1
0.0,239.0,0.0,239.0,0.0,2021-12-24 02:00:00,2021-12-24,2
0.0,231.0,0.0,231.0,0.0,2021-12-24 03:00:00,2021-12-24,3
0.0,250.0,0.0,250.0,0.0,2021-12-24 04:00:00,2021-12-24,4
0.0,254.0,0.0,254.0,0.0,2021-12-24 05:00:00,2021-12-24,5
0.0,253.0,0.0,253.0,0.0,2021-12-24 06:00:00,2021-12-24,6
0.0,246.0,0.0,246.0,0.0,2021-12-24 07:00:00,2021-12-24,7
0.0,239.0,0.0,239.0,0.0,2021-12-24 08:00:00,2021-12-24,8
0.0,337.0,0.0,337.0,0.0,2021-12-24 09:00:00,2021-12-24,9
12.0,413.0,0.0,425.0,12.0,2021-12-24 10:00:00,2021-12-24,10
120.0,203.0,0.0,323.0,120.0,2021-12-24 11:00:00,2021-12-24,11
137.0,424.0,0.0,561.0,137.0,2021-12-24 12:00:00,2021-12-24,12
261.0,948.0,0.0,1209.0,261.0,2021-12-24 13:00:00,2021-12-24,13
41.0,1047.0,0.0,1088.0,41.0,2021-12-24 14:00:00,2021-12-24,14
19.0,452.0,0.0,471.0,19.0,2021-12-24 15:00:00,2021-12-24,15
0.0,345.0,0.0,345.0,0.0,2021-12-24 16:00:00,2021-12-24,16
0.0,464.0,0.0,464.0,0.0,2021-12-24 17:00:00,2021-12-24,17
0.0,576.0,0.0,576.0,0.0,2021-12-24 18:00:00,2021-12-24,18
0.0,1283.0,0.0,1283.0,0.0,2021-12-24 19:00:00,2021-12-24,19
0.0,464.0,0.0,464.0,0.0,2021-12-24 20:00:00,2021-12-24,20
0.0,428.0,0.0,428.0,0.0,2021-12-24 21:00:00,2021-12-24,21
0.0,368.0,0.0,368.0,0.0,2021-12-24 22:00:00,2021-12-24,22
0.0,419.0,0.0,419.0,0.0,2021-12-24 23:00:00,2021-12-24,23
0.0,304.0,0.0,304.0,0.0,2021-12-25 00:00:00,2021-12-25,0
0.0,225.0,0.0,225.0,0.0,2021-12-25 01:00:00,2021-12-25,1
0.0,229.0,0.0,229.0,0.0,2021-12-25 02:00:00,2021-12-25,2
0.0,232.0,0.0,232.0,0.0,2021-12-25 03:00:00,2021-12-25,3
0.0,203.0,0.0,203.0,0.0,2021-12-25 04:00:00,2021-12-25,4
0.0,250.0,0.0,250.0,0.0,2021-12-25 05:00:00,2021-12-25,5
0.0,233.0,0.0,233.0,0.0,2021-12-25 06:00:00,2021-12-25,6
0.0,230.0,0.0,230.0,0.0,2021-12-25 07:00:00,2021-12-25,7
0.0,394.0,0.0,394.0,0.0,2021-12-25 08:00:00,2021-12-25,8
82.0,380.0,0.0,462.0,82.0,2021-12-25 09:00:00,2021-12-25,9
83.0,339.0,0.0,422.0,83.0,2021-12-25 10:00:00,2021-12-25,10
103.0,415.0,1.0,517.0,102.0,2021-12-25 11:00:00,2021-12-25,11
101.0,244.0,0.0,345.0,101.0,2021-12-25 12:00:00,2021-12-25,12
224.0,25.0,54.0,195.0,170.0,2021-12-25 13:00:00,2021-12-25,13
78.0,112.0,1.0,189.0,77.0,2021-12-25 14:00:00,2021-12-25,14
7.0,195.0,0.0,202.0,7.0,2021-12-25 15:00:00,2021-12-25,15
0.0,231.0,0.0,231.0,0.0,2021-12-25 16:00:00,2021-12-25,16
0.0,214.0,0.0,214.0,0.0,2021-12-25 17:00:00,2021-12-25,17
0.0,222.0,0.0,222.0,0.0,2021-12-25 18:00:00,2021-12-25,18
0.0,206.0,0.0,206.0,0.0,2021-12-25 19:00:00,2021-12-25,19
0.0,209.0,0.0,209.0,0.0,2021-12-25 20:00:00,2021-12-25,20
0.0,217.0,0.0,217.0,0.0,2021-12-25 21:00:00,2021-12-25,21
0.0,243.0,0.0,243.0,0.0,2021-12-25 22:00:00,2021-12-25,22
0.0,217.0,0.0,217.0,0.0,2021-12-25 23:00:00,2021-12-25,23
0.0,215.0,0.0,215.0,0.0,2021-12-26 00:00:00,2021-12-26,0
0.0,219.0,0.0,219.0,0.0,2021-12-26 01:00:00,2021-12-26,1
0.0,229.0,0.0,229.0,0.0,2021-12-26 02:00:00,2021-12-26,2
0.0,218.0,0.0,218.0,0.0,2021-12-26 03:00:00,2021-12-26,3
0.0,207.0,0.0,207.0,0.0,2021-12-26 04:00:00,2021-12-26,4
0.0,216.0,0.0,216.0,0.0,2021-12-26 05:00:00,2021-12-26,5
0.0,236.0,0.0,236.0,0.0,2021-12-26 06:00:00,2021-12-26,6
0.0,219.0,0.0,219.0,0.0,2021-12-26 07:00:00,2021-12-26,7
0.0,207.0,0.0,207.0,0.0,2021-12-26 08:00:00,2021-12-26,8
108.0,112.0,23.0,197.0,85.0,2021-12-26 09:00:00,2021-12-26,9
405.0,1.0,186.0,220.0,219.0,2021-12-26 10:00:00,2021-12-26,10
941.0,0.0,737.0,204.0,204.0,2021-12-26 11:00:00,2021-12-26,11
841.0,0.0,628.0,213.0,213.0,2021-12-26 12:00:00,2021-12-26,12
674.0,1.0,468.0,207.0,206.0,2021-12-26 13:00:00,2021-12-26,13
263.0,6.0,78.0,191.0,185.0,2021-12-26 14:00:00,2021-12-26,14
