Production;Purchased;FeedIn;Consumption;SelfConsumption;Dates
991.0;18.0;728.0;281.0;263.0;07.10.2021 11:00
1890.0;65.0;1603.0;352.0;287.0;07.10.2021 12:00
1475.0;0.0;1246.0;229.0;229.0;07.10.2021 13:00
1817.0;14.0;1471.0;360.0;346.0;07.10.2021 14:00
948.0;129.0;598.0;479.0;350.0;07.10.2021 15:00
1887.0;9.0;1535.0;361.0;352.0;07.10.2021 16:00
1728.0;1.0;1394.0;335.0;334.0;07.10.2021 17:00
96.0;175.0;16.0;255.0;80.0;07.10.2021 18:00
;372.0;0.0;372.0;0.0;07.10.2021 19:00
0.0;284.0;0.0;284.0;0.0;07.10.2021 20:00
;446.0;0.0;446.0;0.0;07.10.2021 21:00
;404.0;0.0;404.0;0.0;07.10.2021 22:00
;271.0;0.0;271.0;0.0;07.10.2021 23:00
;140.0;0.0;140.0;0.0;08.10.2021 00:00
;125.0;0.0;125.0;0.0;08.10.2021 01:00
;164.0;0.0;164.0;0.0;08.10.2021 02:00
;211.0;0.0;211.0;0.0;08.10.2021 03:00
;127.0;0.0;127.0;0.0;08.10.2021 04:00
;171.0;0.0;171.0;0.0;08.10.2021 05:00
0.0;159.0;0.0;159.0;0.0;08.10.2021 06:00
1.0;249.0;0.0;250.0;1.0;08.10.2021 07:00
381.0;288.0;207.0;462.0;174.0;08.10.2021 08:00
1938.0;0.0;1613.0;325.0;325.0;08.10.2021 09:00
2946.0;6.0;2510.0;442.0;436.0;08.10.2021 10:00
1317.0;119.0;923.0;513.0;394.0;08.10.2021 11:00
1116.0;160.0;474.0;802.0;642.0;08.10.2021 12:00
1949.0;108.0;1506.0;551.0;443.0;08.10.2021 13:00
1571.0;313.0;962.0;922.0;609.0;08.10.2021 14:00
1242.0;29.0;812.0;459.0;430.0;08.10.2021 15:00
1111.0;1.0;814.0;298.0;297.0;08.10.2021 16:00
1068.0;0.0;860.0;208.0;208.0;08.10.2021 17:00
68.0;267.0;24.0;311.0;44.0;08.10.2021 18:00
;403.0;0.0;403.0;0.0;08.10.2021 19:00
0.0;1314.0;0.0;1314.0;0.0;08.10.2021 20:00
;1141.0;0.0;1141.0;0.0;08.10.2021 21:00
;814.0;0.0;814.0;0.0;08.10.2021 22:00
;393.0;0.0;393.0;0.0;08.10.2021 23:00
;214.0;0.0;214.0;0.0;09.10.2021 00:00
;235.0;0.0;235.0;0.0;09.10.2021 01:00
;229.0;0.0;229.0;0.0;09.10.2021 02:00
;216.0;0.0;216.0;0.0;09.10.2021 03:00
;209.0;0.0;209.0;0.0;09.10.2021 04:00
;241.0;0.0;241.0;0.0;09.10.2021 05:00
0.0;239.0;0.0;239.0;0.0;09.10.2021 06:00
2.0;265.0;0.0;267.0;2.0;09.10.2021 07:00
382.0;175.0;198.0;359.0;184.0;09.10.2021 08:00
1948.0;4.0;1570.0;382.0;378.0;09.10.2021 09:00
3392.0;0.0;2778.0;614.0;614.0;09.10.2021 10:00
4566.0;0.0;3612.0;954.0;954.0;09.10.2021 11:00
5267.0;0.0;4596.0;671.0;671.0;09.10.2021 12:00
5478.0;0.0;4642.0;836.0;836.0;09.10.2021 13:00
5260.0;0.0;4737.0;523.0;523.0;09.10.2021 14:00
4564.0;0.0;3437.0;1127.0;1127.0;09.10.2021 15:00
3140.0;0.0;2604.0;536.0;536.0;09.10.2021 16:00
1541.0;11.0;1074.0;478.0;467.0;09.10.2021 17:00
141.0;222.0;28.0;335.0;113.0;09.10.2021 18:00
;399.0;0.0;399.0;0.0;09.10.2021 19:00
0.0;411.0;0.0;411.0;0.0;09.10.2021 20:00
;398.0;0.0;398.0;0.0;09.10.2021 21:00
;469.0;0.0;469.0;0.0;09.10.2021 22:00
;337.0;0.0;337.0;0.0;09.10.2021 23:00
;390.0;0.0;390.0;0.0;10.10.2021 00:00
;268.0;0.0;268.0;0.0;10.10.2021 01:00
;234.0;0.0;234.0;0.0;10.10.2021 02:00
;250.0;0.0;250.0;0.0;10.10.2021 03:00
;214.0;0.0;214.0;0.0;10.10.2021 04:00
;234.0;0.0;234.0;0.0;10.10.2021 05:00
0.0;239.0;0.0;239.0;0.0;10.10.2021 06:00
1.0;238.0;0.0;239.0;1.0;10.10.2021 07:00
411.0;22.0;201.0;232.0;210.0;10.10.2021 08:00
1937.0;1.0;1565.0;373.0;372.0;10.10.2021 09:00
3334.0;0.0;2407.0;927.0;927.0;10.10.2021 10:00
4584.0;0.0;3662.0;922.0;922.0;10.10.2021 11:00
5285.0;0.0;4742.0;543.0;543.0;10.10.2021 12:00
5538.0;0.0;3697.0;1841.0;1841.0;10.10.2021 13:00
5347.0;0.0;4385.0;962.0;962.0;10.10.2021 14:00
4548.0;0.0;4038.0;510.0;510.0;10.10.2021 15:00
3050.0;0.0;2108.0;942.0;942.0;10.10.2021 16:00
1437.0;16.0;561.0;892.0;876.0;10.10.2021 17:00
104.0;311.0;18.0;397.0;86.0;10.10.2021 18:00
;466.0;0.0;466.0;0.0;10.10.2021 19:00
0.0;508.0;0.0;508.0;0.0;10.10.2021 20:00
;578.0;0.0;578.0;0.0;10.10.2021 21:00
;537.0;0.0;537.0;0.0;10.10.2021 22:00
;378.0;0.0;378.0;0.0;10.10.2021 23:00
;273.0;0.0;273.0;0.0;11.10.2021 00:00
;229.0;0.0;229.0;0.0;11.10.2021 01:00
;255.0;0.0;255.0;0.0;11.10.2021 02:00
;227.0;0.0;227.0;0.0;11.10.2021 03:00
;210.0;0.0;210.0;0.0;11.10.2021 04:00
;245.0;0.0;245.0;0.0;11.10.2021 05:00
0.0;336.0;0.0;336.0;0.0;11.10.2021 06:00
4.0;464.0;0.0;468.0;4.0;11.10.2021 07:00
388.0;198.0;71.0;515.0;317.0;11.10.2021 08:00
1820.0;8.0;1402.0;426.0;418.0;11.10.2021 09:00
2624.0;0.0;2262.0;362.0;362.0;11.10.2021 10:00
3444.0;0.0;3039.0;405.0;405.0;11.10.2021 11:00
4678.0;0.0;4160.0;518.0;518.0;11.10.2021 12:00
4638.0;13.0;3560.0;1091.0;1078.0;11.10.2021 13:00
3920.0;0.0;3561.0;359.0;359.0;11.10.2021 14:00
1392.0;1.0;1105.0;288.0;287.0;11.10.2021 15:00
165.0;242.0;7.0;400.0;158.0;11.10.2021 16:00
39.0;370.0;0.0;409.0;39.0;11.10.2021 17:00
0.0;362.0;0.0;362.0;0.0;11.10.2021 18:00
;525.0;0.0;525.0;0.0;11.10.2021 19:00
0.0;454.0;0.0;454.0;0.0;11.10.2021 20:00
;504.0;0.0;504.0;0.0;11.10.2021 21:00
;340.0;0.0;340.0;0.0;11.10.2021 22:00
;443.0;0.0;443.0;0.0;11.10.2021 23:00
;318.0;0.0;318.0;0.0;12.10.2021 00:00
;236.0;0.0;236.0;0.0;12.10.2021 01:00
;229.0;0.0;229.0;0.0;12.10.2021 02:00
;287.0;0.0;287.0;0.0;12.10.2021 03:00
;212.0;0.0;212.0;0.0;12.10.2021 04:00
;243.0;0.0;243.0;0.0;12.10.2021 05:00
0.0;404.0;0.0;404.0;0.0;12.10.2021 06:00
0.0;453.0;0.0;453.0;0.0;12.10.2021 07:00
9.0;481.0;0.0;490.0;9.0;12.10.2021 08:00
232.0;165.0;0.0;397.0;232.0;12.10.2021 09:00
823.0;125.0;420.0;528.0;403.0;12.10.2021 10:00
529.0;38.0;176.0;391.0;353.0;12.10.2021 11:00
828.0;3.0;416.0;415.0;412.0;12.10.2021 12:00
1916.0;0.0;1434.0;482.0;482.0;12.10.2021 13:00
1555.0;153.0;1068.0;640.0;487.0;12.10.2021 14:00
1011.0;63.0;616.0;458.0;395.0;12.10.2021 15:00
258.0;226.0;21.0;463.0;237.0;12.10.2021 16:00
22.0;325.0;0.0;347.0;22.0;12.10.2021 17:00
0.0;414.0;0.0;414.0;0.0;12.10.2021 18:00
;500.0;0.0;500.0;0.0;12.10.2021 19:00
0.0;537.0;0.0;537.0;0.0;12.10.2021 20:00
;368.0;0.0;368.0;0.0;12.10.2021 21:00
;372.0;0.0;372.0;0.0;12.10.2021 22:00
;325.0;0.0;325.0;0.0;12.10.2021 23:00
;247.0;0.0;247.0;0.0;13.10.2021 00:00
;237.0;0.0;237.0;0.0;13.10.2021 01:00
;244.0;0.0;244.0;0.0;13.10.2021 02:00
;225.0;0.0;225.0;0.0;13.10.2021 03:00
;221.0;0.0;221.0;0.0;13.10.2021 04:00
;250.0;0.0;250.0;0.0;13.10.2021 05:00
0.0;283.0;0.0;283.0;0.0;13.10.2021 06:00
0.0;480.0;0.0;480.0;0.0;13.10.2021 07:00
278.0;196.0;32.0;442.0;246.0;13.10.2021 08:00
464.0;95.0;179.0;380.0;285.0;13.10.2021 09:00
722.0;56.0;364.0;414.0;358.0;13.10.2021 10:00
1365.0;4.0;983.0;386.0;382.0;13.10.2021 11:00
823.0;78.0;502.0;399.0;321.0;13.10.2021 12:00
2552.0;356.0;1879.0;1029.0;673.0;13.10.2021 13:00
4046.0;0.0;3596.0;450.0;450.0;13.10.2021 14:00
3196.0;3.0;2760.0;439.0;436.0;13.10.2021 15:00
2381.0;0.0;2035.0;346.0;346.0;13.10.2021 16:00
732.0;13.0;445.0;300.0;287.0;13.10.2021 17:00
151.0;244.0;44.0;351.0;107.0;13.10.2021 18:00
;397.0;0.0;397.0;0.0;13.10.2021 19:00
0.0;394.0;0.0;394.0;0.0;13.10.2021 20:00
;464.0;0.0;464.0;0.0;13.10.2021 21:00
;401.0;0.0;401.0;0.0;13.10.2021 22:00
;407.0;0.0;407.0;0.0;13.10.2021 23:00
;322.0;0.0;322.0;0.0;14.10.2021 00:00
;219.0;0.0;219.0;0.0;14.10.2021 01:00
;226.0;0.0;226.0;0.0;14.10.2021 02:00
;230.0;0.0;230.0;0.0;14.10.2021 03:00
;246.0;0.0;246.0;0.0;14.10.2021 04:00
;233.0;0.0;233.0;0.0;14.10.2021 05:00
0.0;338.0;0.0;338.0;0.0;14.10.2021 06:00
0.0;414.0;0.0;414.0;0.0;14.10.2021 07:00
172.0;290.0;11.0;451.0;161.0;14.10.2021 08:00
1086.0;0.0;720.0;366.0;366.0;14.10.2021 09:00
1686.0;20.0;1279.0;427.0;407.0;14.10.2021 10:00
3510.0;0.0;3126.0;384.0;384.0;14.10.2021 11:00
2742.0;0.0;2353.0;389.0;389.0;14.10.2021 12:00
1461.0;340.0;808.0;993.0;653.0;14.10.2021 13:00
1609.0;0.0;1266.0;343.0;343.0;14.10.2021 14:00
1807.0;3.0;1416.0;394.0;391.0;14.10.2021 15:00
2952.0;7.0;2209.0;750.0;743.0;14.10.2021 16:00
1395.0;354.0;762.0;987.0;633.0;14.10.2021 17:00
53.0;396.0;2.0;447.0;51.0;14.10.2021 18:00
;367.0;0.0;367.0;0.0;14.10.2021 19:00
0.0;500.0;0.0;500.0;0.0;14.10.2021 20:00
;553.0;0.0;553.0;0.0;14.10.2021 21:00
;524.0;0.0;524.0;0.0;14.10.2021 22:00
;368.0;0.0;368.0;0.0;14.10.2021 23:00
;251.0;0.0;251.0;0.0;15.10.2021 00:00
;227.0;0.0;227.0;0.0;15.10.2021 01:00
;224.0;0.0;224.0;0.0;15.10.2021 02:00
;246.0;0.0;246.0;0.0;15.10.2021 03:00
;214.0;0.0;214.0;0.0;15.10.2021 04:00
;241.0;0.0;241.0;0.0;15.10.2021 05:00
0.0;239.0;0.0;239.0;0.0;15.10.2021 06:00
3.0;245.0;0.0;248.0;3.0;15.10.2021 07:00
255.0;236.0;61.0;430.0;194.0;15.10.2021 08:00
1355.0;7.0;965.0;397.0;390.0;15.10.2021 09:00
2864.0;6.0;2457.0;413.0;407.0;15.10.2021 10:00
3759.0;0.0;3364.0;395.0;395.0;15.10.2021 11:00
4809.0;0.0;4216.0;593.0;593.0;15.10.2021 12:00
4533.0;0.0;4142.0;391.0;391.0;15.10.2021 13:00
3543.0;0.0;3146.0;397.0;397.0;15.10.2021 14:00
2333.0;82.0;1263.0;1152.0;1070.0;15.10.2021 15:00
1854.0;0.0;1458.0;396.0;396.0;15.10.2021 16:00
459.0;94.0;136.0;417.0;323.0;15.10.2021 17:00
45.0;383.0;0.0;428.0;45.0;15.10.2021 18:00
;439.0;0.0;439.0;0.0;15.10.2021 19:00
0.0;401.0;0.0;401.0;0.0;15.10.2021 20:00
;318.0;0.0;318.0;0.0;15.10.2021 21:00
;409.0;0.0;409.0;0.0;15.10.2021 22:00
;426.0;0.0;426.0;0.0;15.10.2021 23:00
;286.0;0.0;286.0;0.0;16.10.2021 00:00
;233.0;0.0;233.0;0.0;16.10.2021 01:00
;245.0;0.0;245.0;0.0;16.10.2021 02:00
;230.0;0.0;230.0;0.0;16.10.2021 03:00
;213.0;0.0;213.0;0.0;16.10.2021 04:00
;244.0;0.0;244.0;0.0;16.10.2021 05:00
0.0;246.0;0.0;246.0;0.0;16.10.2021 06:00
0.0;288.0;0.0;288.0;0.0;16.10.2021 07:00
129.0;273.0;7.0;395.0;122.0;16.10.2021 08:00
566.0;68.0;274.0;360.0;292.0;16.10.2021 09:00
842.0;43.0;362.0;523.0;480.0;16.10.2021 10:00
783.0;618.0;231.0;1170.0;552.0;16.10.2021 11:00
816.0;1117.0;232.0;1701.0;584.0;16.10.2021 12:00
1060.0;834.0;434.0;1460.0;626.0;16.10.2021 13:00
4040.0;0.0;3586.0;454.0;454.0;16.10.2021 14:00
3587.0;2.0;3103.0;486.0;484.0;16.10.2021 15:00
2741.0;0.0;2290.0;451.0;451.0;16.10.2021 16:00
1067.0;9.0;739.0;337.0;328.0;16.10.2021 17:00
20.0;372.0;0.0;392.0;20.0;16.10.2021 18:00
;389.0;0.0;389.0;0.0;16.10.2021 19:00
0.0;380.0;0.0;380.0;0.0;16.10.2021 20:00
;313.0;0.0;313.0;0.0;16.10.2021 21:00
;344.0;0.0;344.0;0.0;16.10.2021 22:00
;362.0;0.0;362.0;0.0;16.10.2021 23:00
;316.0;0.0;316.0;0.0;17.10.2021 00:00
;233.0;0.0;233.0;0.0;17.10.2021 01:00
;238.0;0.0;238.0;0.0;17.10.2021 02:00
;239.0;0.0;239.0;0.0;17.10.2021 03:00
;220.0;0.0;220.0;0.0;17.10.2021 04:00
;246.0;0.0;246.0;0.0;17.10.2021 05:00
0.0;305.0;0.0;305.0;0.0;17.10.2021 06:00
0.0;255.0;0.0;255.0;0.0;17.10.2021 07:00
48.0;182.0;0.0;230.0;48.0;17.10.2021 08:00
324.0;30.0;103.0;251.0;221.0;17.10.2021 09:00
648.0;138.0;313.0;473.0;335.0;17.10.2021 10:00
689.0;53.0;393.0;349.0;296.0;17.10.2021 11:00
870.0;32.0;509.0;393.0;361.0;17.10.2021 12:00
846.0;109.0;431.0;524.0;415.0;17.10.2021 13:00
725.0;870.0;189.0;1406.0;536.0;17.10.2021 14:00
451.0;598.0;69.0;980.0;382.0;17.10.2021 15:00
279.0;639.0;23.0;895.0;256.0;17.10.2021 16:00
40.0;441.0;0.0;481.0;40.0;17.10.2021 17:00
0.0;423.0;0.0;423.0;0.0;17.10.2021 18:00
;474.0;0.0;474.0;0.0;17.10.2021 19:00
0.0;750.0;0.0;750.0;0.0;17.10.2021 20:00
;534.0;0.0;534.0;0.0;17.10.2021 21:00
;572.0;0.0;572.0;0.0;17.10.2021 22:00
;342.0;0.0;342.0;0.0;17.10.2021 23:00
;293.0;0.0;293.0;0.0;18.10.2021 00:00
;228.0;0.0;228.0;0.0;18.10.2021 01:00
;226.0;0.0;226.0;0.0;18.10.2021 02:00
;237.0;0.0;237.0;0.0;18.10.2021 03:00
